src_lang,tgt_lang,src_text,mt_text,ground_truth,ground_truth_classification,prediction,prediction_class,comet_score,ref
eng_Latn,spa_Latn,"From all American editors, to all Irish editors: Please stop violating the Constitutional Rights of United States Citizens, particularly our sacred Third Amendment rights.","De todos los editores estadounidenses, a todos los editors irlandeses: Por favor, dejen de violar los derechos constitucionales de los ciudadanos de los Estados Unidos, particularmente nuestros sagrados derechos de la Tercera Enmienda.","De todos los editores estadounidenses, a todos los editors irlandeses: Por favor, dejen de violar los derechos constitucionales de los ciudadanos de los Estados Unidos, particularmente nuestros sagrados derechos de la Tercera Enmienda.",1_No_hallucination,"De todos los editores estadounidenses, a todos los editors irlandeses: Por favor, dejen de violar los derechos constitucionales de los ciudadanos de los Estados Unidos, particularmente nuestros sagrados derechos de la Tercera Enmienda.",1_No_hallucination,[0.9374857544898987],"De todos los editores estadounidenses, a todos los editors irlandeses: Por favor, dejen de violar los derechos constitucionales de los ciudadanos de los Estados Unidos, particularmente nuestros sagrados derechos de la Tercera Enmienda."
eng_Latn,spa_Latn,"The Sun doesn't have a crust like the Earth that you can stand on. The whole Sun is made out of gases, fire, and plasma.","El Sol no tiene una corteza como la Tierra en la que puedas estar. Todo el Sol está hecho de gases, fuego y plasma.","El Sol no tiene una corteza como la Tierra en la que puedas estar. Todo el Sol está hecho de gases, fuego y plasma.",1_No_hallucination,"El Sol no tiene una corteza como la Tierra en la que puedas estar. Todo el Sol está hecho de gases, fuego y plasma.",1_No_hallucination,[0.9468762278556824],"El Sol no tiene una corteza como la Tierra en la que puedas estar. Todo el Sol está hecho de gases, fuego y plasma."
eng_Latn,spa_Latn,what is being done to save the yosemite toad?,¿Qué es lo que se está haciendo para salvar al niño?,¿Qué es lo que se está haciendo para salvar al <<<niño>>>?,2_Small_hallucination,¿Qué es lo que se está haciendo para salvar al niño?,2_Small_hallucination,[0.9360422492027283],¿Qué es lo que se está haciendo para salvar al <<<niño>>>?
eng_Latn,spa_Latn,"parody and is not an exact representation of the event, but is the screencap's viewpoint representative of the case in concern","En el caso de las personas con discapacidad, no se trata de una representación exacta de la situación, sino de un punto de vista que representa el caso en cuestión.","<<<En el caso de las personas con discapacidad>>>, no se trata de una representación exacta de la situación, sino de un punto de vista que representa el caso en cuestión.",3_Partial_hallucination,"En el caso de las personas con discapacidad, no se trata de una representación exacta de la situación, sino de un punto de vista que representa el caso en cuestión.",3_Partial_hallucination,[0.9106073975563049],"<<<En el caso de las personas con discapacidad>>>, no se trata de una representación exacta de la situación, sino de un punto de vista que representa el caso en cuestión."
eng_Latn,spa_Latn,"He did, however, reiterate his earlier statement that Roe v. Wade was the ""settled law of the land"", emphasizing the importance of consistent Supreme Court rulings.","Sin embargo, reiteró su declaración anterior de que Roe era la ""ley establecida del país"", haciendo hincapié en la importancia de las resoluciones de la Corte Suprema de Justicia.","Sin embargo, reiteró su declaración anterior de que Roe era la ""ley establecida del país"", haciendo hincapié en la importancia de las resoluciones de la Corte Suprema <<<de Justicia>>>.",2_Small_hallucination,"Sin embargo, reiteró su declaración anterior de que Roe era la ""ley establecida del país"", haciendo hincapié en la importancia de las resoluciones de la Corte Suprema de Justicia.",2_Small_hallucination,[0.9156357049942017],"Sin embargo, reiteró su declaración anterior de que Roe era la ""ley establecida del país"", haciendo hincapié en la importancia de las resoluciones de la Corte Suprema <<<de Justicia>>>."
eng_Latn,spa_Latn,The easiest way to get started in the business of travel writing is to hone your skills on an established travel blog website.,La forma más fácil de comenzar a escribir es a través de un sitio web de viajes establecidos en todo el mundo.,La forma más fácil de comenzar a escribir es a través de un sitio web de viajes establecidos <<<en todo el mundo>>>.,3_Partial_hallucination,La forma más fácil de comenzar a escribir es a través de un sitio web de viajes establecidos en todo el mundo.,3_Partial_hallucination,[0.880990207195282],La forma más fácil de comenzar a escribir es a través de un sitio web de viajes establecidos <<<en todo el mundo>>>.
eng_Latn,spa_Latn,This gives resolution almost four times that of a 35 mm negative (3136 mm2 versus 864).,Esto hace que la resolución sea casi cuatro veces mayor que la de los 35 milímetros negativos.,Esto hace que la resolución sea casi cuatro veces <<<mayor que>>> la de los 35 milímetros negativos.,2_Small_hallucination,Esto hace que la resolución sea casi cuatro veces mayor que la de los 35 milímetros negativos.,2_Small_hallucination,[0.8919317126274109],Esto hace que la resolución sea casi cuatro veces <<<mayor que>>> la de los 35 milímetros negativos.
eng_Latn,spa_Latn,Some countries have exceedingly draconian punishments even for first time offenses; these can include prison sentences of over 10 years or death.,"Algunos países tienen penas extremadamente duras, incluso en el caso de los delitos cometidos por primera vez; estas pueden ser penas de más de 10 años o más.","Algunos países tienen penas extremadamente duras, incluso en el caso de los delitos cometidos por primera vez; estas pueden ser penas de más de 10 años o <<<más>>>.",2_Small_hallucination,"Algunos países tienen penas extremadamente duras, incluso en el caso de los delitos cometidos por primera vez; estas pueden ser penas de más de 10 años o más.",2_Small_hallucination,[0.9385500550270081],"Algunos países tienen penas extremadamente duras, incluso en el caso de los delitos cometidos por primera vez; estas pueden ser penas de más de 10 años o <<<más>>>."
eng_Latn,spa_Latn,Then Whirling Dervishes took to the stage.,Entonces los Derviches Girantes subieron al escenario.,Entonces los Derviches Girantes subieron al escenario.,1_No_hallucination,Entonces los Derviches Girantes subieron al escenario.,1_No_hallucination,[0.9635952115058899],Entonces los Derviches Girantes subieron al escenario.
eng_Latn,spa_Latn,The religion was founded in the 15th century by Guru Nanak (1469–1539). There followed in succession a further nine gurus.,La religión fue fundada en el siglo XV por Guru Nanak (1469-1539).,La religión fue fundada en el siglo XV por Guru Nanak (1469-1539).,1_No_hallucination,La religión fue fundada en el siglo XV por Guru Nanak (1469-1539).,1_No_hallucination,[0.9753990173339844],La religión fue fundada en el siglo XV por Guru Nanak (1469-1539).
eng_Latn,spa_Latn,"Your hotel or hosts (if staying in a guesthouse or private home) will likely have wifi or an internet connected PC, and all settlements have an internet cafe or some location with public wifi.","Es probable que el hotel o los huéspedes tengan acceso a Internet, así como a algún tipo de servicio de atención al público, en todo caso en el caso de que se trate de un centro de atención.","Es probable que el hotel o los huéspedes tengan <<<acceso a>>> Internet, <<<así como a algún tipo de servicio de atención al>>> público, <<<en todo caso en el caso de que se trate de un centro de atención>>>.",3_Partial_hallucination,"Es probable que el hotel o los huéspedes tengan acceso a Internet, así como a algún tipo de servicio de atención al público, en todo caso en el caso de que se trate de un centro de atención.",3_Partial_hallucination,[0.8465330004692078],"Es probable que el hotel o los huéspedes tengan <<<acceso a>>> Internet, <<<así como a algún tipo de servicio de atención al>>> público, <<<en todo caso en el caso de que se trate de un centro de atención>>>."
eng_Latn,spa_Latn,SO GGGGGGGGGGAAAAAAAAYYYYYYY!,¡Así que no hay nada que hacer!,<<<¡Así que no hay nada que hacer!>>>,4_Full_hallucination,¡Así que no hay nada que hacer!,4_Full_hallucination,[0.9346331357955933],<<<¡Así que no hay nada que hacer!>>>
eng_Latn,spa_Latn,"However, the discovery of his tomb in 1922 made him a celebrity. While many tombs of the past were robbed, this tomb was left virtually undisturbed.","Sin embargo, el descubrimiento de su tumba en 1922 le convirtió en una celebridad.","Sin embargo, el descubrimiento de su tumba en 1922 le convirtió en una celebridad.",1_No_hallucination,"Sin embargo, el descubrimiento de su tumba en 1922 le convirtió en una celebridad.",1_No_hallucination,[0.9696561098098755],"Sin embargo, el descubrimiento de su tumba en 1922 le convirtió en una celebridad."
eng_Latn,spa_Latn,"According to the story, his motivation was fame at any cost. The Ephesians, outraged, announced that Herostratus' name never be recorded.","Los efesios, indignados, anunciaron que el nombre de Herostrato nunca sería registrado.","Los efesios, indignados, anunciaron que el nombre de Herostrato nunca sería registrado.",1_No_hallucination,"Los efesios, indignados, anunciaron que el nombre de Herostrato nunca sería registrado.",1_No_hallucination,[0.960486114025116],"Los efesios, indignados, anunciaron que el nombre de Herostrato nunca sería registrado."
eng_Latn,spa_Latn,No one was inside the apartment.,Nadie estaba dentro del apartamento.,Nadie estaba dentro del apartamento.,1_No_hallucination,Nadie estaba dentro del apartamento.,1_No_hallucination,[0.9861969351768494],Nadie estaba dentro del apartamento.
eng_Latn,spa_Latn,Some countries have exceedingly draconian punishments even for first time offenses; these can include prison sentences of over 10 years or death.,Algunos países tienen castigos extremadamente dracánicos incluso por ofensas por primera vez; éstas pueden incluir penas de prisión de más de 10 años o muerte.,Algunos países tienen castigos extremadamente dracánicos incluso por ofensas por primera vez; éstas pueden incluir penas de prisión de más de 10 años o muerte.,1_No_hallucination,Algunos países tienen castigos extremadamente dracánicos incluso por ofensas por primera vez; éstas pueden incluir penas de prisión de más de 10 años o muerte.,1_No_hallucination,[0.9650385975837708],Algunos países tienen castigos extremadamente dracánicos incluso por ofensas por primera vez; éstas pueden incluir penas de prisión de más de 10 años o muerte.
eng_Latn,spa_Latn,- how stupid of me! sometimes you are blind -,¡Qué estúpido soy yo! ¡Algunas veces eres ciego!,¡Qué estúpido soy yo! ¡Algunas veces eres ciego!,1_No_hallucination,¡Qué estúpido soy yo! ¡Algunas veces eres ciego!,1_No_hallucination,[0.9796930551528931],¡Qué estúpido soy yo! ¡Algunas veces eres ciego!
eng_Latn,spa_Latn,"Since moving to the Catalan-capital, Vidal had played 49 games for the club.","Desde que se mudó a la capital catalana, Vidal había jugado 49 partidos para el club.","Desde que se mudó a la capital catalana, Vidal había jugado 49 partidos para el club.",1_No_hallucination,"Desde que se mudó a la capital catalana, Vidal había jugado 49 partidos para el club.",1_No_hallucination,[0.9745888710021973],"Desde que se mudó a la capital catalana, Vidal había jugado 49 partidos para el club."
